season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
2019,6,kubica,0.0,0,20,0.0,0.0,20.0
2019,7,hamilton,162.0,5,1,137.0,4.0,1.0
2019,7,bottas,133.0,2,2,120.0,2.0,2.0
2019,7,vettel,100.0,0,3,82.0,0.0,3.0
2019,7,max_verstappen,88.0,0,4,78.0,0.0,4.0
2019,7,leclerc,72.0,0,5,57.0,0.0,5.0
2019,7,gasly,36.0,0,6,32.0,0.0,6.0
2019,7,sainz,18.0,0,7,18.0,0.0,7.0
2019,7,ricciardo,16.0,0,8,8.0,0.0,13.0
2019,7,kevin_magnussen,14.0,0,9,14.0,0.0,8.0
2019,7,perez,13.0,0,10,13.0,0.0,9.0
2019,7,raikkonen,13.0,0,11,13.0,0.0,10.0
2019,7,norris,12.0,0,12,12.0,0.0,11.0
2019,7,hulkenberg,12.0,0,13,6.0,0.0,15.0
2019,7,kvyat,10.0,0,14,9.0,0.0,12.0
2019,7,albon,7.0,0,15,7.0,0.0,14.0
2019,7,stroll,6.0,0,16,4.0,0.0,16.0
2019,7,grosjean,2.0,0,17,2.0,0.0,17.0
2019,7,giovinazzi,0.0,0,18,0.0,0.0,18.0
2019,7,russell,0.0,0,19,0.0,0.0,19.0
2019,7,kubica,0.0,0,20,0.0,0.0,20.0
2019,8,hamilton,187.0,6,1,162.0,5.0,1.0
2019,8,bottas,151.0,2,2,133.0,2.0,2.0
2019,8,vettel,111.0,0,3,100.0,0.0,3.0
2019,8,max_verstappen,100.0,0,4,88.0,0.0,4.0
2019,8,leclerc,87.0,0,5,72.0,0.0,5.0
2019,8,gasly,37.0,0,6,36.0,0.0,6.0
2019,8,sainz,26.0,0,7,18.0,0.0,7.0
2019,8,raikkonen,19.0,0,8,13.0,0.0,11.0
2019,8,ricciardo,16.0,0,9,16.0,0.0,8.0
2019,8,hulkenberg,16.0,0,10,12.0,0.0,13.0
2019,8,kevin_magnussen,14.0,0,11,14.0,0.0,9.0
2019,8,norris,14.0,0,12,12.0,0.0,12.0
2019,8,perez,13.0,0,13,13.0,0.0,10.0
2019,8,kvyat,10.0,0,14,10.0,0.0,14.0
2019,8,albon,7.0,0,15,7.0,0.0,15.0
2019,8,stroll,6.0,0,16,6.0,0.0,16.0
2019,8,grosjean,2.0,0,17,2.0,0.0,17.0
2019,8,giovinazzi,0.0,0,18,0.0,0.0,18.0
2019,8,russell,0.0,0,19,0.0,0.0,19.0
2019,8,kubica,0.0,0,20,0.0,0.0,20.0
2019,9,hamilton,197.0,6,1,187.0,6.0,1.0
2019,9,bottas,166.0,2,2,151.0,2.0,2.0
2019,9,max_verstappen,126.0,1,3,100.0,0.0,4.0
2019,9,vettel,123.0,0,4,111.0,0.0,3.0
2019,9,leclerc,105.0,0,5,87.0,0.0,5.0
2019,9,gasly,43.0,0,6,37.0,0.0,6.0
2019,9,sainz,30.0,0,7,26.0,0.0,7.0
2019,9,norris,22.0,0,8,14.0,0.0,12.0
2019,9,raikkonen,21.0,0,9,19.0,0.0,8.0
2019,9,ricciardo,16.0,0,10,16.0,0.0,9.0
2019,9,hulkenberg,16.0,0,11,16.0,0.0,10.0
2019,9,kevin_magnussen,14.0,0,12,14.0,0.0,11.0
2019,9,perez,13.0,0,13,13.0,0.0,13.0
2019,9,kvyat,10.0,0,14,10.0,0.0,14.0
2019,9,albon,7.0,0,15,7.0,0.0,15.0
2019,9,stroll,6.0,0,16,6.0,0.0,16.0
2019,9,grosjean,2.0,0,17,2.0,0.0,17.0
2019,9,giovinazzi,1.0,0,18,0.0,0.0,18.0
2019,9,russell,0.0,0,19,0.0,0.0,19.0
2019,9,kubica,0.0,0,20,0.0,0.0,20.0
2019,10,hamilton,223.0,7,1,197.0,6.0,1.0
2019,10,bottas,184.0,2,2,166.0,2.0,2.0
2019,10,max_verstappen,136.0,1,3,126.0,1.0,3.0
2019,10,vettel,123.0,0,4,123.0,0.0,4.0
2019,10,leclerc,120.0,0,5,105.0,0.0,5.0
2019,10,gasly,55.0,0,6,43.0,0.0,6.0
2019,10,sainz,38.0,0,7,30.0,0.0,7.0
2019,10,raikkonen,25.0,0,8,21.0,0.0,9.0
2019,10,norris,22.0,0,9,22.0,0.0,8.0
2019,10,ricciardo,22.0,0,10,16.0,0.0,10.0
2019,10,hulkenberg,17.0,0,11,16.0,0.0,11.0
2019,10,kevin_magnussen,14.0,0,12,14.0,0.0,12.0
2019,10,perez,13.0,0,13,13.0,0.0,13.0
2019,10,kvyat,12.0,0,14,10.0,0.0,14.0
2019,10,albon,7.0,0,15,7.0,0.0,15.0
2019,10,stroll,6.0,0,16,6.0,0.0,16.0
2019,10,grosjean,2.0,0,17,2.0,0.0,17.0
2019,10,giovinazzi,1.0,0,18,1.0,0.0,18.0
2019,10,russell,0.0,0,19,0.0,0.0,19.0
2019,10,kubica,0.0,0,20,0.0,0.0,20.0
2019,11,hamilton,225.0,7,1,223.0,7.0,1.0
2019,11,bottas,184.0,2,2,184.0,2.0,2.0
2019,11,max_verstappen,162.0,2,3,136.0,1.0,3.0
2019,11,vettel,141.0,0,4,123.0,0.0,4.0
2019,11,leclerc,120.0,0,5,120.0,0.0,5.0
2019,11,gasly,55.0,0,6,55.0,0.0,6.0
2019,11,sainz,48.0,0,7,38.0,0.0,7.0
2019,11,kvyat,27.0,0,8,12.0,0.0,14.0
2019,11,raikkonen,25.0,0,9,25.0,0.0,8.0
2019,11,norris,22.0,0,10,22.0,0.0,9.0
2019,11,ricciardo,22.0,0,11,22.0,0.0,10.0
2019,11,stroll,18.0,0,12,6.0,0.0,16.0
2019,11,kevin_magnussen,18.0,0,13,14.0,0.0,12.0
2019,11,hulkenberg,17.0,0,14,17.0,0.0,11.0
2019,11,albon,15.0,0,15,7.0,0.0,15.0
2019,11,perez,13.0,0,16,13.0,0.0,13.0
2019,11,grosjean,8.0,0,17,2.0,0.0,17.0
2019,11,giovinazzi,1.0,0,18,1.0,0.0,18.0
2019,11,kubica,1.0,0,19,0.0,0.0,20.0
2019,11,russell,0.0,0,20,0.0,0.0,19.0
2019,12,hamilton,250.0,8,1,225.0,7.0,1.0
2019,12,bottas,188.0,2,2,184.0,2.0,2.0
2019,12,max_verstappen,181.0,2,3,162.0,2.0,3.0
2019,12,vettel,156.0,0,4,141.0,0.0,4.0
2019,12,leclerc,132.0,0,5,120.0,0.0,5.0
2019,12,gasly,63.0,0,6,55.0,0.0,6.0
2019,12,sainz,58.0,0,7,48.0,0.0,7.0
2019,12,raikkonen,31.0,0,8,25.0,0.0,9.0
2019,12,kvyat,27.0,0,9,27.0,0.0,8.0
2019,12,norris,24.0,0,10,22.0,0.0,10.0
2019,12,ricciardo,22.0,0,11,22.0,0.0,11.0
2019,12,stroll,18.0,0,12,18.0,0.0,12.0
2019,12,kevin_magnussen,18.0,0,13,18.0,0.0,13.0
2019,12,hulkenberg,17.0,0,14,17.0,0.0,14.0
2019,12,albon,16.0,0,15,15.0,0.0,15.0
2019,12,perez,13.0,0,16,13.0,0.0,16.0
2019,12,grosjean,8.0,0,17,8.0,0.0,17.0
2019,12,giovinazzi,1.0,0,18,1.0,0.0,18.0
2019,12,kubica,1.0,0,19,1.0,0.0,19.0
2019,12,russell,0.0,0,20,0.0,0.0,20.0
2019,13,hamilton,268.0,8,1,250.0,8.0,1.0
2019,13,bottas,203.0,2,2,188.0,2.0,2.0
2019,13,max_verstappen,181.0,2,3,181.0,2.0,3.0
2019,13,vettel,169.0,0,4,156.0,0.0,4.0
2019,13,leclerc,157.0,1,5,132.0,0.0,5.0
2019,13,gasly,65.0,0,6,63.0,0.0,6.0
2019,13,sainz,58.0,0,7,58.0,0.0,7.0
2019,13,kvyat,33.0,0,8,27.0,0.0,9.0
2019,13,raikkonen,31.0,0,9,31.0,0.0,8.0
2019,13,albon,26.0,0,10,16.0,0.0,15.0
2019,13,norris,24.0,0,11,24.0,0.0,10.0
2019,13,ricciardo,22.0,0,12,22.0,0.0,11.0
2019,13,perez,21.0,0,13,13.0,0.0,16.0
2019,13,hulkenberg,21.0,0,14,17.0,0.0,14.0
2019,13,stroll,19.0,0,15,18.0,0.0,12.0
2019,13,kevin_magnussen,18.0,0,16,18.0,0.0,13.0
2019,13,grosjean,8.0,0,17,8.0,0.0,17.0
2019,13,giovinazzi,1.0,0,18,1.0,0.0,18.0
2019,13,kubica,1.0,0,19,1.0,0.0,19.0
2019,13,russell,0.0,0,20,0.0,0.0,20.0
2019,14,hamilton,284.0,8,1,268.0,8.0,1.0
2019,14,bottas,221.0,2,2,203.0,2.0,2.0
2019,14,max_verstappen,185.0,2,3,181.0,2.0,3.0
2019,14,leclerc,182.0,2,4,157.0,1.0,5.0
2019,14,vettel,169.0,0,5,169.0,0.0,4.0
2019,14,gasly,65.0,0,6,65.0,0.0,6.0
2019,14,sainz,58.0,0,7,58.0,0.0,7.0
2019,14,ricciardo,34.0,0,8,22.0,0.0,12.0
2019,14,albon,34.0,0,9,26.0,0.0,10.0
2019,14,kvyat,33.0,0,10,33.0,0.0,8.0
2019,14,hulkenberg,31.0,0,11,21.0,0.0,14.0
2019,14,raikkonen,31.0,0,12,31.0,0.0,9.0
2019,14,perez,27.0,0,13,21.0,0.0,13.0
2019,14,norris,25.0,0,14,24.0,0.0,11.0
2019,14,stroll,19.0,0,15,19.0,0.0,15.0
2019,14,kevin_magnussen,18.0,0,16,18.0,0.0,16.0
2019,14,grosjean,8.0,0,17,8.0,0.0,17.0
2019,14,giovinazzi,3.0,0,18,1.0,0.0,18.0
2019,14,kubica,1.0,0,19,1.0,0.0,19.0
2019,14,russell,0.0,0,20,0.0,0.0,20.0
2019,15,hamilton,296.0,8,1,284.0,8.0,1.0
2019,15,bottas,231.0,2,2,221.0,2.0,2.0
2019,15,leclerc,200.0,2,3,182.0,2.0,4.0
2019,15,max_verstappen,200.0,2,4,185.0,2.0,3.0
2019,15,vettel,194.0,1,5,169.0,0.0,5.0
2019,15,gasly,69.0,0,6,65.0,0.0,6.0
2019,15,sainz,58.0,0,7,58.0,0.0,7.0
2019,15,albon,42.0,0,8,34.0,0.0,9.0
2019,15,ricciardo,34.0,0,9,34.0,0.0,8.0
2019,15,kvyat,33.0,0,10,33.0,0.0,10.0
2019,15,hulkenberg,33.0,0,11,31.0,0.0,11.0
2019,15,norris,31.0,0,12,25.0,0.0,14.0
2019,15,raikkonen,31.0,0,13,31.0,0.0,12.0
2019,15,perez,27.0,0,14,27.0,0.0,13.0
2019,15,stroll,19.0,0,15,19.0,0.0,15.0
2019,15,kevin_magnussen,18.0,0,16,18.0,0.0,16.0
2019,15,grosjean,8.0,0,17,8.0,0.0,17.0
2019,15,giovinazzi,4.0,0,18,3.0,0.0,18.0
2019,15,kubica,1.0,0,19,1.0,0.0,19.0
2019,15,russell,0.0,0,20,0.0,0.0,20.0
2019,16,hamilton,322.0,9,1,296.0,8.0,1.0
2019,16,bottas,249.0,2,2,231.0,2.0,2.0
2019,16,leclerc,215.0,2,3,200.0,2.0,3.0
2019,16,max_verstappen,212.0,2,4,200.0,2.0,4.0
2019,16,vettel,194.0,1,5,194.0,1.0,5.0
2019,16,gasly,69.0,0,6,69.0,0.0,6.0
2019,16,sainz,66.0,0,7,58.0,0.0,7.0
2019,16,albon,52.0,0,8,42.0,0.0,8.0
2019,16,norris,35.0,0,9,31.0,0.0,12.0
2019,16,ricciardo,34.0,0,10,34.0,0.0,9.0
2019,16,hulkenberg,34.0,0,11,33.0,0.0,11.0
2019,16,kvyat,33.0,0,12,33.0,0.0,10.0
2019,16,perez,33.0,0,13,27.0,0.0,14.0
2019,16,raikkonen,31.0,0,14,31.0,0.0,13.0
2019,16,kevin_magnussen,20.0,0,15,18.0,0.0,16.0
2019,16,stroll,19.0,0,16,19.0,0.0,15.0
2019,16,grosjean,8.0,0,17,8.0,0.0,17.0
2019,16,giovinazzi,4.0,0,18,4.0,0.0,18.0
2019,16,kubica,1.0,0,19,1.0,0.0,19.0
2019,16,russell,0.0,0,20,0.0,0.0,20.0
2019,17,hamilton,338.0,9,1,322.0,9.0,1.0
2019,17,bottas,274.0,3,2,249.0,2.0,2.0
2019,17,leclerc,223.0,2,3,215.0,2.0,3.0
2019,17,max_verstappen,212.0,2,4,212.0,2.0,4.0
2019,17,vettel,212.0,1,5,194.0,1.0,5.0
2019,17,sainz,76.0,0,6,66.0,0.0,7.0
2019,17,gasly,75.0,0,7,69.0,0.0,6.0
2019,17,albon,64.0,0,8,52.0,0.0,8.0
2019,17,perez,37.0,0,9,33.0,0.0,13.0
2019,17,norris,35.0,0,10,35.0,0.0,9.0
2019,17,kvyat,34.0,0,11,33.0,0.0,12.0
2019,17,ricciardo,34.0,0,12,34.0,0.0,10.0
2019,17,hulkenberg,34.0,0,13,34.0,0.0,11.0
2019,17,raikkonen,31.0,0,14,31.0,0.0,14.0
2019,17,stroll,21.0,0,15,19.0,0.0,16.0
2019,17,kevin_magnussen,20.0,0,16,20.0,0.0,15.0
2019,17,grosjean,8.0,0,17,8.0,0.0,17.0
2019,17,giovinazzi,4.0,0,18,4.0,0.0,18.0
2019,17,kubica,1.0,0,19,1.0,0.0,19.0
2019,17,russell,0.0,0,20,0.0,0.0,20.0
2019,18,hamilton,363.0,10,1,338.0,9.0,1.0
2019,18,bottas,289.0,3,2,274.0,3.0,2.0
2019,18,leclerc,236.0,2,3,223.0,2.0,3.0
2019,18,vettel,230.0,1,4,212.0,1.0,5.0
2019,18,max_verstappen,220.0,2,5,212.0,2.0,4.0
2019,18,gasly,77.0,0,6,75.0,0.0,7.0
2019,18,sainz,76.0,0,7,76.0,0.0,6.0
2019,18,albon,74.0,0,8,64.0,0.0,8.0
2019,18,perez,43.0,0,9,37.0,0.0,9.0
2019,18,ricciardo,38.0,0,10,34.0,0.0,12.0
2019,18,hulkenberg,35.0,0,11,34.0,0.0,13.0
2019,18,norris,35.0,0,12,35.0,0.0,10.0
2019,18,kvyat,34.0,0,13,34.0,0.0,11.0
2019,18,raikkonen,31.0,0,14,31.0,0.0,14.0
2019,18,stroll,21.0,0,15,21.0,0.0,15.0
2019,18,kevin_magnussen,20.0,0,16,20.0,0.0,16.0
2019,18,grosjean,8.0,0,17,8.0,0.0,17.0
2019,18,giovinazzi,4.0,0,18,4.0,0.0,18.0
2019,18,kubica,1.0,0,19,1.0,0.0,19.0
2019,18,russell,0.0,0,20,0.0,0.0,20.0
2019,19,hamilton,381.0,10,1,363.0,10.0,1.0
2019,19,bottas,314.0,4,2,289.0,3.0,2.0
2019,19,leclerc,249.0,2,3,236.0,2.0,3.0
2019,19,max_verstappen,235.0,2,4,220.0,2.0,5.0
2019,19,vettel,230.0,1,5,230.0,1.0,4.0
2019,19,albon,84.0,0,6,74.0,0.0,8.0
2019,19,sainz,80.0,0,7,76.0,0.0,7.0
2019,19,gasly,77.0,0,8,77.0,0.0,6.0
2019,19,ricciardo,46.0,0,9,38.0,0.0,10.0
2019,19,perez,44.0,0,10,43.0,0.0,9.0
2019,19,norris,41.0,0,11,35.0,0.0,12.0
2019,19,hulkenberg,37.0,0,12,35.0,0.0,11.0
2019,19,kvyat,34.0,0,13,34.0,0.0,13.0
2019,19,raikkonen,31.0,0,14,31.0,0.0,14.0
2019,19,stroll,21.0,0,15,21.0,0.0,15.0
2019,19,kevin_magnussen,20.0,0,16,20.0,0.0,16.0
2019,19,grosjean,8.0,0,17,8.0,0.0,17.0
2019,19,giovinazzi,4.0,0,18,4.0,0.0,18.0
2019,19,kubica,1.0,0,19,1.0,0.0,19.0
2019,19,russell,0.0,0,20,0.0,0.0,20.0
2019,20,hamilton,387.0,10,1,381.0,10.0,1.0
2019,20,bottas,314.0,4,2,314.0,4.0,2.0
2019,20,max_verstappen,260.0,3,3,235.0,2.0,4.0
2019,20,leclerc,249.0,2,4,249.0,2.0,3.0
2019,20,vettel,230.0,1,5,230.0,1.0,5.0
2019,20,gasly,95.0,0,6,77.0,0.0,8.0
2019,20,sainz,95.0,0,7,80.0,0.0,7.0
2019,20,albon,84.0,0,8,84.0,0.0,6.0
2019,20,ricciardo,54.0,0,9,46.0,0.0,9.0
2019,20,perez,46.0,0,10,44.0,0.0,10.0
2019,20,norris,45.0,0,11,41.0,0.0,11.0
2019,20,raikkonen,43.0,0,12,31.0,0.0,14.0
2019,20,hulkenberg,37.0,0,13,37.0,0.0,12.0
2019,20,kvyat,35.0,0,14,34.0,0.0,13.0
2019,20,stroll,21.0,0,15,21.0,0.0,15.0
2019,20,kevin_magnussen,20.0,0,16,20.0,0.0,16.0
2019,20,giovinazzi,14.0,0,17,4.0,0.0,18.0
2019,20,grosjean,8.0,0,18,8.0,0.0,17.0
2019,20,kubica,1.0,0,19,1.0,0.0,19.0
2019,20,russell,0.0,0,20,0.0,0.0,20.0
2019,21,hamilton,413.0,11,1,387.0,10.0,1.0
2019,21,bottas,326.0,4,2,314.0,4.0,2.0
2019,21,max_verstappen,278.0,3,3,260.0,3.0,3.0
2019,21,leclerc,264.0,2,4,249.0,2.0,4.0
2019,21,vettel,240.0,1,5,230.0,1.0,5.0
2019,21,sainz,96.0,0,6,95.0,0.0,7.0
2019,21,gasly,95.0,0,7,95.0,0.0,6.0
2019,21,albon,92.0,0,8,84.0,0.0,8.0
2019,21,ricciardo,54.0,0,9,54.0,0.0,9.0
2019,21,perez,52.0,0,10,46.0,0.0,10.0
2019,21,norris,49.0,0,11,45.0,0.0,11.0
2019,21,raikkonen,43.0,0,12,43.0,0.0,12.0
2019,21,kvyat,37.0,0,13,35.0,0.0,14.0
2019,21,hulkenberg,37.0,0,14,37.0,0.0,13.0
2019,21,stroll,21.0,0,15,21.0,0.0,15.0
2019,21,kevin_magnussen,20.0,0,16,20.0,0.0,16.0
2019,21,giovinazzi,14.0,0,17,14.0,0.0,17.0
2019,21,grosjean,8.0,0,18,8.0,0.0,18.0
2019,21,kubica,1.0,0,19,1.0,0.0,19.0
2019,21,russell,0.0,0,20,0.0,0.0,20.0
2020,1,bottas,25.0,1,1,0.0,0.0,0.0
2020,1,leclerc,18.0,0,2,0.0,0.0,0.0
2020,1,norris,16.0,0,3,0.0,0.0,0.0
2020,1,hamilton,12.0,0,4,0.0,0.0,0.0
2020,1,sainz,10.0,0,5,0.0,0.0,0.0
2020,1,perez,8.0,0,6,0.0,0.0,0.0
2020,1,gasly,6.0,0,7,0.0,0.0,0.0
2020,1,ocon,4.0,0,8,0.0,0.0,0.0
2020,1,giovinazzi,2.0,0,9,0.0,0.0,0.0
2020,1,vettel,1.0,0,10,0.0,0.0,0.0
2020,1,latifi,0.0,0,11,0.0,0.0,0.0
2020,1,kvyat,0.0,0,12,0.0,0.0,0.0
2020,1,albon,0.0,0,13,0.0,0.0,0.0
2020,1,raikkonen,0.0,0,14,0.0,0.0,0.0
2020,1,russell,0.0,0,15,0.0,0.0,0.0
2020,1,grosjean,0.0,0,16,0.0,0.0,0.0
2020,1,kevin_magnussen,0.0,0,17,0.0,0.0,0.0
2020,1,stroll,0.0,0,18,0.0,0.0,0.0
2020,1,ricciardo,0.0,0,19,0.0,0.0,0.0
2020,1,max_verstappen,0.0,0,20,0.0,0.0,0.0
2020,2,bottas,43.0,1,1,25.0,1.0,1.0
2020,2,hamilton,37.0,1,2,12.0,0.0,4.0
2020,2,norris,26.0,0,3,16.0,0.0,3.0
2020,2,leclerc,18.0,0,4,18.0,0.0,2.0
2020,2,perez,16.0,0,5,8.0,0.0,6.0
2020,2,max_verstappen,15.0,0,6,0.0,0.0,20.0
2020,2,sainz,13.0,0,7,10.0,0.0,5.0
2020,2,albon,12.0,0,8,0.0,0.0,13.0
2020,2,gasly,6.0,0,9,6.0,0.0,7.0
2020,2,stroll,6.0,0,10,0.0,0.0,18.0
2020,2,ocon,4.0,0,11,4.0,0.0,8.0
2020,2,ricciardo,4.0,0,12,0.0,0.0,19.0
2020,2,giovinazzi,2.0,0,13,2.0,0.0,9.0
2020,2,kvyat,1.0,0,14,0.0,0.0,12.0
2020,2,vettel,1.0,0,15,1.0,0.0,10.0
2020,2,latifi,0.0,0,16,0.0,0.0,11.0
2020,2,raikkonen,0.0,0,17,0.0,0.0,14.0
2020,2,kevin_magnussen,0.0,0,18,0.0,0.0,17.0
2020,2,grosjean,0.0,0,19,0.0,0.0,16.0
2020,2,russell,0.0,0,20,0.0,0.0,15.0
2020,3,hamilton,63.0,2,1,37.0,1.0,2.0
2020,3,bottas,58.0,1,2,43.0,1.0,1.0
2020,3,max_verstappen,33.0,0,3,15.0,0.0,6.0
2020,3,norris,26.0,0,4,26.0,0.0,3.0
2020,3,albon,22.0,0,5,12.0,0.0,8.0
2020,3,perez,22.0,0,6,16.0,0.0,5.0
2020,3,leclerc,18.0,0,7,18.0,0.0,4.0
2020,3,stroll,18.0,0,8,6.0,0.0,10.0
2020,3,sainz,15.0,0,9,13.0,0.0,7.0
2020,3,vettel,9.0,0,10,1.0,0.0,15.0
2020,3,ricciardo,8.0,0,11,4.0,0.0,12.0
2020,3,gasly,6.0,0,12,6.0,0.0,9.0
2020,3,ocon,4.0,0,13,4.0,0.0,11.0
2020,3,giovinazzi,2.0,0,14,2.0,0.0,13.0
2020,3,kvyat,1.0,0,15,1.0,0.0,14.0
2020,3,kevin_magnussen,1.0,0,16,0.0,0.0,18.0
2020,3,raikkonen,0.0,0,17,0.0,0.0,17.0
2020,3,latifi,0.0,0,18,0.0,0.0,16.0
2020,3,grosjean,0.0,0,19,0.0,0.0,19.0
2020,3,russell,0.0,0,20,0.0,0.0,20.0
2020,4,hamilton,88.0,3,1,63.0,2.0,1.0
2020,4,bottas,58.0,1,2,58.0,1.0,2.0
2020,4,max_verstappen,52.0,0,3,33.0,0.0,3.0
2020,4,norris,36.0,0,4,26.0,0.0,4.0
2020,4,leclerc,33.0,0,5,18.0,0.0,7.0
2020,4,albon,26.0,0,6,22.0,0.0,5.0
2020,4,perez,22.0,0,7,22.0,0.0,6.0
2020,4,stroll,20.0,0,8,18.0,0.0,8.0
2020,4,ricciardo,20.0,0,9,8.0,0.0,11.0
2020,4,sainz,15.0,0,10,15.0,0.0,9.0
2020,4,ocon,12.0,0,11,4.0,0.0,13.0
2020,4,gasly,12.0,0,12,6.0,0.0,12.0
2020,4,vettel,10.0,0,13,9.0,0.0,10.0
2020,4,giovinazzi,2.0,0,14,2.0,0.0,14.0
2020,4,kvyat,1.0,0,15,1.0,0.0,15.0
2020,4,kevin_magnussen,1.0,0,16,1.0,0.0,16.0
2020,4,latifi,0.0,0,17,0.0,0.0,18.0
2020,4,raikkonen,0.0,0,18,0.0,0.0,17.0
2020,4,russell,0.0,0,19,0.0,0.0,20.0
2020,4,grosjean,0.0,0,20,0.0,0.0,19.0
2020,4,hulkenberg,0.0,0,21,0.0,0.0,0.0
2020,5,hamilton,107.0,3,1,88.0,3.0,1.0
2020,5,max_verstappen,77.0,1,2,52.0,0.0,3.0
2020,5,bottas,73.0,1,3,58.0,1.0,2.0
2020,5,leclerc,45.0,0,4,33.0,0.0,5.0
2020,5,norris,38.0,0,5,36.0,0.0,4.0
2020,5,albon,36.0,0,6,26.0,0.0,6.0
2020,5,stroll,28.0,0,7,20.0,0.0,8.0
2020,5,perez,22.0,0,8,22.0,0.0,7.0
2020,5,ricciardo,20.0,0,9,20.0,0.0,9.0
2020,5,ocon,16.0,0,10,12.0,0.0,11.0
2020,5,sainz,15.0,0,11,15.0,0.0,10.0
2020,5,gasly,12.0,0,12,12.0,0.0,12.0
2020,5,vettel,10.0,0,13,10.0,0.0,13.0
2020,5,hulkenberg,6.0,0,14,0.0,0.0,21.0
2020,5,giovinazzi,2.0,0,15,2.0,0.0,14.0
2020,5,kvyat,2.0,0,16,1.0,0.0,15.0
2020,5,kevin_magnussen,1.0,0,17,1.0,0.0,16.0
2020,5,raikkonen,0.0,0,18,0.0,0.0,18.0
2020,5,latifi,0.0,0,19,0.0,0.0,17.0
2020,5,russell,0.0,0,20,0.0,0.0,19.0
2020,5,grosjean,0.0,0,21,0.0,0.0,20.0
2020,6,hamilton,132.0,4,1,107.0,3.0,1.0
2020,6,max_verstappen,95.0,1,2,77.0,1.0,2.0
2020,6,bottas,89.0,1,3,73.0,1.0,3.0
2020,6,leclerc,45.0,0,4,45.0,0.0,4.0
2020,6,stroll,40.0,0,5,28.0,0.0,7.0
2020,6,albon,40.0,0,6,36.0,0.0,6.0
2020,6,norris,39.0,0,7,38.0,0.0,5.0
2020,6,perez,32.0,0,8,22.0,0.0,8.0
2020,6,sainz,23.0,0,9,15.0,0.0,11.0
2020,6,ricciardo,20.0,0,10,20.0,0.0,9.0
2020,6,vettel,16.0,0,11,10.0,0.0,13.0
2020,6,ocon,16.0,0,12,16.0,0.0,10.0
2020,6,gasly,14.0,0,13,12.0,0.0,12.0
2020,6,hulkenberg,6.0,0,14,6.0,0.0,14.0
2020,6,giovinazzi,2.0,0,15,2.0,0.0,15.0
2020,6,kvyat,2.0,0,16,2.0,0.0,16.0
2020,6,kevin_magnussen,1.0,0,17,1.0,0.0,17.0
2020,6,raikkonen,0.0,0,18,0.0,0.0,18.0
2020,6,latifi,0.0,0,19,0.0,0.0,19.0
2020,6,russell,0.0,0,20,0.0,0.0,20.0
2020,6,grosjean,0.0,0,21,0.0,0.0,21.0
2020,7,hamilton,157.0,5,1,132.0,4.0,1.0
2020,7,max_verstappen,110.0,1,2,95.0,1.0,2.0
2020,7,bottas,107.0,1,3,89.0,1.0,3.0
2020,7,albon,48.0,0,4,40.0,0.0,6.0
2020,7,leclerc,45.0,0,5,45.0,0.0,4.0
2020,7,norris,45.0,0,6,39.0,0.0,7.0
2020,7,stroll,42.0,0,7,40.0,0.0,5.0
2020,7,ricciardo,33.0,0,8,20.0,0.0,10.0
2020,7,perez,33.0,0,9,32.0,0.0,8.0
2020,7,ocon,26.0,0,10,16.0,0.0,12.0
2020,7,sainz,23.0,0,11,23.0,0.0,9.0
2020,7,gasly,18.0,0,12,14.0,0.0,13.0
2020,7,vettel,16.0,0,13,16.0,0.0,11.0
2020,7,hulkenberg,6.0,0,14,6.0,0.0,14.0
2020,7,giovinazzi,2.0,0,15,2.0,0.0,15.0
2020,7,kvyat,2.0,0,16,2.0,0.0,16.0
2020,7,kevin_magnussen,1.0,0,17,1.0,0.0,17.0
2020,7,raikkonen,0.0,0,18,0.0,0.0,18.0
2020,7,latifi,0.0,0,19,0.0,0.0,19.0
2020,7,russell,0.0,0,20,0.0,0.0,20.0
2020,7,grosjean,0.0,0,21,0.0,0.0,21.0
2020,8,hamilton,164.0,5,1,157.0,5.0,1.0
2020,8,bottas,117.0,1,2,107.0,1.0,3.0
2020,8,max_verstappen,110.0,1,3,110.0,1.0,2.0
2020,8,stroll,57.0,0,4,42.0,0.0,7.0
2020,8,norris,57.0,0,5,45.0,0.0,6.0
2020,8,albon,48.0,0,6,48.0,0.0,4.0
2020,8,leclerc,45.0,0,7,45.0,0.0,5.0
2020,8,gasly,43.0,1,8,18.0,0.0,12.0
2020,8,sainz,41.0,0,9,23.0,0.0,11.0
2020,8,ricciardo,41.0,0,10,33.0,0.0,8.0
2020,8,perez,34.0,0,11,33.0,0.0,9.0
2020,8,ocon,30.0,0,12,26.0,0.0,10.0
2020,8,vettel,16.0,0,13,16.0,0.0,13.0
2020,8,hulkenberg,6.0,0,14,6.0,0.0,14.0
2020,8,kvyat,4.0,0,15,2.0,0.0,16.0
2020,8,giovinazzi,2.0,0,16,2.0,0.0,15.0
2020,8,kevin_magnussen,1.0,0,17,1.0,0.0,17.0
2020,8,latifi,0.0,0,18,0.0,0.0,19.0
2020,8,raikkonen,0.0,0,19,0.0,0.0,18.0
2020,8,grosjean,0.0,0,20,0.0,0.0,21.0
2020,8,russell,0.0,0,21,0.0,0.0,20.0
